"","company_location","work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_size","country","alpha-3-code","numeric_code","latitude","longitude"
"2501","US",2022,"SE","FT","Data Scientist",123000,"USD",123000,"US",100,"M","United States of America","USA",840,38,-97
"2502","US",2022,"SE","FT","Data Scientist",215300,"USD",215300,"US",100,"L","United States of America","USA",840,38,-97
"2503","US",2022,"SE","FT","Data Scientist",158200,"USD",158200,"US",100,"L","United States of America","USA",840,38,-97
"2504","US",2022,"SE","FT","Data Engineer",209100,"USD",209100,"US",100,"L","United States of America","USA",840,38,-97
"2505","US",2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",100,"L","United States of America","USA",840,38,-97
"2506","US",2021,"EN","FT","Data Analyst",90000,"USD",90000,"US",100,"S","United States of America","USA",840,38,-97
"2507","US",2022,"SE","FT","Data Analyst",116150,"USD",116150,"US",100,"M","United States of America","USA",840,38,-97
"2508","US",2020,"EX","FT","Director of Data Science",325000,"USD",325000,"US",100,"L","United States of America","USA",840,38,-97
"2509","US",2022,"SE","FT","Data Engineer",155000,"USD",155000,"US",100,"M","United States of America","USA",840,38,-97
"2510","US",2022,"SE","FT","Data Engineer",105000,"USD",105000,"US",100,"M","United States of America","USA",840,38,-97
"2511","US",2022,"SE","FT","Data Analyst",164000,"USD",164000,"US",0,"M","United States of America","USA",840,38,-97
"2512","US",2022,"SE","FT","Data Analyst",132000,"USD",132000,"US",0,"M","United States of America","USA",840,38,-97
"2513","US",2022,"SE","FT","Data Scientist",170000,"USD",170000,"US",100,"M","United States of America","USA",840,38,-97
"2514","US",2022,"SE","FT","Data Analyst",93700,"USD",93700,"US",100,"M","United States of America","USA",840,38,-97
"2515","US",2022,"SE","FT","Data Analyst",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"2516","US",2022,"MI","FT","Machine Learning Engineer",120000,"USD",120000,"US",100,"S","United States of America","USA",840,38,-97
"2517","US",2022,"MI","FT","Data Scientist",90000,"USD",90000,"US",0,"M","United States of America","USA",840,38,-97
"2518","US",2020,"SE","FT","Data Engineer",188000,"USD",188000,"US",100,"L","United States of America","USA",840,38,-97
"2519","US",2022,"SE","FT","Data Architect",213120,"USD",213120,"US",100,"M","United States of America","USA",840,38,-97
"2520","US",2021,"MI","FT","Data Analyst",93000,"USD",93000,"US",100,"L","United States of America","USA",840,38,-97
"2521","US",2021,"EN","FT","Data Science Consultant",90000,"USD",90000,"US",100,"S","United States of America","USA",840,38,-97
"2522","US",2021,"MI","FT","Principal Data Scientist",151000,"USD",151000,"US",100,"L","United States of America","USA",840,38,-97
"2523","US",2022,"SE","FT","Data Engineer",128875,"USD",128875,"US",100,"M","United States of America","USA",840,38,-97
"2524","US",2022,"SE","FT","Data Engineer",93700,"USD",93700,"US",100,"M","United States of America","USA",840,38,-97
"2525","US",2021,"SE","FT","Lead Data Analyst",170000,"USD",170000,"US",100,"L","United States of America","USA",840,38,-97
"2526","US",2022,"EX","FT","Head of Data Science",167875,"USD",167875,"US",100,"M","United States of America","USA",840,38,-97
"2527","US",2021,"SE","FT","Research Scientist",50000,"USD",50000,"FR",100,"S","United States of America","USA",840,38,-97
"2528","US",2022,"EX","FT","Analytics Engineer",135000,"USD",135000,"US",100,"M","United States of America","USA",840,38,-97
"2529","US",2022,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"M","United States of America","USA",840,38,-97
"2530","US",2022,"SE","FT","Data Engineer",209100,"USD",209100,"US",100,"L","United States of America","USA",840,38,-97
"2531","US",2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"M","United States of America","USA",840,38,-97
"2532","US",2022,"EX","FT","Data Engineer",297500,"USD",297500,"US",100,"M","United States of America","USA",840,38,-97
"2533","US",2022,"SE","FT","Data Analyst",135000,"USD",135000,"US",100,"M","United States of America","USA",840,38,-97
"2534","US",2021,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"L","United States of America","USA",840,38,-97
"2535","US",2022,"MI","FT","Data Analyst",50000,"USD",50000,"US",100,"M","United States of America","USA",840,38,-97
"2536","US",2022,"SE","FT","Data Scientist",230000,"USD",230000,"US",100,"M","United States of America","USA",840,38,-97
"2537","US",2020,"MI","FT","Lead Data Engineer",56000,"USD",56000,"PT",100,"M","United States of America","USA",840,38,-97
"2538","US",2022,"MI","FT","Data Operations Engineer",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"2539","US",2022,"SE","FT","Data Scientist",260000,"USD",260000,"US",100,"M","United States of America","USA",840,38,-97
"2540","US",2022,"SE","FT","Data Scientist",146000,"USD",146000,"US",100,"M","United States of America","USA",840,38,-97
"2541","US",2022,"SE","FT","Data Engineer",215000,"USD",215000,"US",0,"M","United States of America","USA",840,38,-97
"2542","US",2022,"SE","FT","Machine Learning Engineer",189650,"USD",189650,"US",0,"M","United States of America","USA",840,38,-97
"2543","US",2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",100,"M","United States of America","USA",840,38,-97
"2544","US",2020,"MI","FT","Data Engineer",106000,"USD",106000,"US",100,"L","United States of America","USA",840,38,-97
"2545","US",2022,"MI","FT","Data Manager",134000,"USD",134000,"US",0,"M","United States of America","USA",840,38,-97
"2546","US",2022,"MI","FT","Data Manager",98000,"USD",98000,"US",0,"M","United States of America","USA",840,38,-97
"2547","US",2021,"SE","FT","ML Engineer",256000,"USD",256000,"US",100,"S","United States of America","USA",840,38,-97
"2548","US",2021,"MI","FT","Data Analyst",62000,"USD",62000,"US",0,"L","United States of America","USA",840,38,-97
"2549","US",2021,"MI","FT","Computer Vision Software Engineer",81000,"EUR",95746,"DE",100,"S","United States of America","USA",840,38,-97
"2550","US",2021,"EN","FT","Computer Vision Software Engineer",70000,"USD",70000,"US",100,"M","United States of America","USA",840,38,-97
"2551","US",2022,"SE","FT","Data Analyst",112900,"USD",112900,"US",100,"M","United States of America","USA",840,38,-97
"2552","US",2022,"MI","FT","Data Engineer",206699,"USD",206699,"US",0,"M","United States of America","USA",840,38,-97
"2553","US",2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"M","United States of America","USA",840,38,-97
"2554","US",2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"M","United States of America","USA",840,38,-97
"2555","US",2020,"MI","FT","Lead Data Analyst",87000,"USD",87000,"US",100,"L","United States of America","USA",840,38,-97
"2556","US",2021,"SE","FT","Data Engineer",165000,"USD",165000,"US",0,"M","United States of America","USA",840,38,-97
"2557","US",2021,"MI","FT","Data Engineer",22000,"EUR",26005,"RO",0,"L","United States of America","USA",840,38,-97
"2558","US",2022,"MI","FT","Data Analyst",58000,"USD",58000,"US",0,"S","United States of America","USA",840,38,-97
"2559","US",2022,"SE","FT","Data Analytics Lead",405000,"USD",405000,"US",100,"L","United States of America","USA",840,38,-97
"2560","US",2021,"MI","FT","Data Engineer",2e+05,"USD",2e+05,"US",100,"L","United States of America","USA",840,38,-97
"2561","US",2021,"EN","FT","Data Scientist",80000,"USD",80000,"US",100,"M","United States of America","USA",840,38,-97
"2562","US",2021,"SE","FT","Data Engineering Manager",174000,"USD",174000,"US",100,"L","United States of America","USA",840,38,-97
"2563","US",2022,"MI","FT","Data Engineer",63900,"USD",63900,"US",0,"M","United States of America","USA",840,38,-97
"2564","US",2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"M","United States of America","USA",840,38,-97
"2565","US",2022,"SE","FT","Data Analytics Manager",109280,"USD",109280,"US",100,"M","United States of America","USA",840,38,-97
"2566","US",2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"M","United States of America","USA",840,38,-97
"2567","US",2022,"SE","FT","Data Scientist",210000,"USD",210000,"US",100,"M","United States of America","USA",840,38,-97
"2568","US",2022,"SE","FT","Applied Scientist",212800,"USD",212800,"US",100,"M","United States of America","USA",840,38,-97
"2569","US",2021,"SE","FT","Lead Data Engineer",160000,"USD",160000,"PR",50,"S","United States of America","USA",840,38,-97
"2570","US",2022,"SE","FT","Data Engineer",110500,"USD",110500,"US",100,"M","United States of America","USA",840,38,-97
"2571","US",2020,"MI","FT","Data Science Consultant",103000,"USD",103000,"US",100,"L","United States of America","USA",840,38,-97
"2572","US",2020,"EN","FT","Data Analyst",91000,"USD",91000,"US",100,"L","United States of America","USA",840,38,-97
"2573","US",2022,"SE","FT","Data Analyst",60000,"USD",60000,"US",100,"M","United States of America","USA",840,38,-97
"2574","US",2022,"SE","FT","Data Science Manager",161342,"USD",161342,"US",100,"M","United States of America","USA",840,38,-97
"2575","US",2022,"MI","FL","Data Scientist",1e+05,"USD",1e+05,"CA",100,"M","United States of America","USA",840,38,-97
"2576","US",2022,"SE","FT","Data Scientist",220000,"USD",220000,"US",100,"M","United States of America","USA",840,38,-97
"2577","US",2020,"SE","FT","Lead Data Scientist",190000,"USD",190000,"US",100,"S","United States of America","USA",840,38,-97
"2578","US",2022,"MI","FT","Data Analyst",106260,"USD",106260,"US",0,"M","United States of America","USA",840,38,-97
"2579","US",2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"M","United States of America","USA",840,38,-97
"2580","US",2020,"EN","FT","Data Analyst",72000,"USD",72000,"US",100,"L","United States of America","USA",840,38,-97
"2581","US",2020,"MI","FT","Data Engineer",130800,"USD",130800,"ES",100,"M","United States of America","USA",840,38,-97
"2582","US",2022,"SE","FT","Data Science Manager",152500,"USD",152500,"US",100,"M","United States of America","USA",840,38,-97
"2583","US",2021,"MI","FT","Head of Data Science",110000,"USD",110000,"US",0,"S","United States of America","USA",840,38,-97
"2584","US",2022,"MI","FT","Data Scientist",135000,"USD",135000,"US",100,"L","United States of America","USA",840,38,-97
"2585","US",2022,"SE","FT","Data Engineer",154000,"USD",154000,"US",100,"M","United States of America","USA",840,38,-97
"2586","US",2021,"EN","PT","AI Scientist",12000,"USD",12000,"BR",100,"S","United States of America","USA",840,38,-97
"2587","US",2021,"SE","FT","Data Analytics Manager",120000,"USD",120000,"US",0,"L","United States of America","USA",840,38,-97
"2588","US",2021,"MI","FT","BI Data Analyst",1.1e+07,"HUF",36259,"HU",50,"L","United States of America","USA",840,38,-97
"2589","US",2021,"SE","FT","Machine Learning Scientist",120000,"USD",120000,"US",50,"S","United States of America","USA",840,38,-97
"2590","US",2022,"MI","FT","Data Analyst",126500,"USD",126500,"US",0,"M","United States of America","USA",840,38,-97
"2591","US",2021,"MI","FT","Data Engineer",140000,"USD",140000,"US",100,"L","United States of America","USA",840,38,-97
"2592","US",2022,"SE","FT","Data Analyst",126500,"USD",126500,"US",100,"M","United States of America","USA",840,38,-97
"2593","US",2022,"SE","FT","Data Engineer",80000,"USD",80000,"US",100,"M","United States of America","USA",840,38,-97
"2594","US",2022,"SE","FT","Data Analyst",105000,"USD",105000,"US",100,"M","United States of America","USA",840,38,-97
"2595","US",2020,"MI","FT","Data Scientist",45760,"USD",45760,"PH",100,"S","United States of America","USA",840,38,-97
"2596","US",2021,"MI","FT","Data Engineer",112000,"USD",112000,"US",100,"L","United States of America","USA",840,38,-97
"2597","US",2022,"SE","FT","Data Analyst",170000,"USD",170000,"US",100,"M","United States of America","USA",840,38,-97
"2598","US",2022,"SE","FT","ETL Developer",146200,"USD",146200,"US",100,"M","United States of America","USA",840,38,-97
"2599","US",2022,"SE","FT","Head of Data",2e+05,"USD",2e+05,"MY",100,"M","United States of America","USA",840,38,-97
"2600","US",2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",100,"L","United States of America","USA",840,38,-97
"2601","US",2020,"SE","FT","Data Scientist",412000,"USD",412000,"US",100,"L","United States of America","USA",840,38,-97
"2602","US",2021,"SE","FT","Director of Data Engineering",2e+05,"USD",2e+05,"US",100,"L","United States of America","USA",840,38,-97
"2603","US",2022,"SE","FT","Data Scientist",99360,"USD",99360,"US",100,"M","United States of America","USA",840,38,-97
"2604","US",2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",100,"M","United States of America","USA",840,38,-97
"2605","US",2021,"MI","FT","BI Data Analyst",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"2606","US",2021,"SE","FT","Machine Learning Infrastructure Engineer",195000,"USD",195000,"US",100,"M","United States of America","USA",840,38,-97
"2607","US",2022,"SE","FT","Data Analyst",90320,"USD",90320,"US",100,"M","United States of America","USA",840,38,-97
"2608","US",2022,"SE","FT","Data Analyst",112900,"USD",112900,"US",100,"M","United States of America","USA",840,38,-97
"2609","US",2021,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"L","United States of America","USA",840,38,-97
"2610","US",2022,"SE","FT","Data Scientist",140400,"USD",140400,"US",0,"M","United States of America","USA",840,38,-97
"2611","US",2020,"MI","FT","BI Data Analyst",98000,"USD",98000,"US",0,"M","United States of America","USA",840,38,-97
"2612","US",2022,"EX","FT","Data Engineer",324000,"USD",324000,"US",100,"M","United States of America","USA",840,38,-97
"2613","US",2022,"SE","FT","Data Engineer",141300,"USD",141300,"US",0,"M","United States of America","USA",840,38,-97
"2614","US",2021,"MI","FT","Data Scientist",130000,"USD",130000,"US",50,"L","United States of America","USA",840,38,-97
"2615","US",2021,"MI","FT","Data Analyst",135000,"USD",135000,"US",100,"L","United States of America","USA",840,38,-97
"2616","US",2020,"SE","FL","Computer Vision Engineer",60000,"USD",60000,"RU",100,"S","United States of America","USA",840,38,-97
"2617","US",2021,"EN","FT","Data Analyst",80000,"USD",80000,"US",100,"M","United States of America","USA",840,38,-97
"2618","US",2021,"SE","FT","Principal Data Engineer",2e+05,"USD",2e+05,"US",100,"M","United States of America","USA",840,38,-97
"2619","US",2020,"MI","FT","Data Scientist",138350,"USD",138350,"US",100,"M","United States of America","USA",840,38,-97
"2620","US",2021,"SE","CT","Staff Data Scientist",105000,"USD",105000,"US",100,"M","United States of America","USA",840,38,-97
"2621","US",2021,"MI","FT","Data Engineer",93150,"USD",93150,"US",0,"M","United States of America","USA",840,38,-97
"2622","US",2022,"SE","FT","Data Analyst",80000,"USD",80000,"US",100,"M","United States of America","USA",840,38,-97
"2623","US",2022,"SE","FT","Data Engineer",132320,"USD",132320,"US",0,"M","United States of America","USA",840,38,-97
"2624","US",2021,"SE","FT","Lead Data Engineer",276000,"USD",276000,"US",0,"L","United States of America","USA",840,38,-97
"2625","US",2021,"MI","FL","Data Engineer",20000,"USD",20000,"IT",0,"L","United States of America","USA",840,38,-97
"2626","US",2021,"SE","FT","Machine Learning Engineer",185000,"USD",185000,"US",50,"L","United States of America","USA",840,38,-97
"2627","US",2022,"MI","FT","Data Engineer",99100,"USD",99100,"US",0,"M","United States of America","USA",840,38,-97
